9/5/2021,19:26:07,88.36031294,48.3919676,988.8456487,99.5466493,32.69494711,989.3371893,-92.11160567,41.86702467,264.6,9/19/2021,9:58:56
9/5/2021,19:26:16,88.34168134,48.82605221,988.8290388,99.89030361,32.80474032,989.2583027,-92.11158967,41.867026,262.9,9/19/2021,9:59:05
9/5/2021,19:26:25,88.31373395,49.03703595,988.7773233,100.2803986,34.14649666,989.304635,-92.11161083,41.86703933,263,9/19/2021,9:59:14
9/5/2021,19:26:34,88.31373395,49.3773091,988.8577261,100.3825664,33.66438731,989.2856019,-92.11160183,41.8670355,262.8,9/19/2021,9:59:23
9/5/2021,19:26:43,88.32304974,49.77629663,988.8660314,100.2060947,34.26151963,989.2931726,-92.11160183,41.867043,259.4,9/19/2021,9:59:32
9/5/2021,19:26:52,88.36031294,50.21072233,988.8456487,99.50020959,33.01394333,989.26742,-92.11158133,41.86704333,260,9/19/2021,9:59:41
9/5/2021,19:27:01,88.40689194,50.01175647,988.8603707,98.44138761,33.44696167,989.2832169,-92.11158867,41.86704483,261.3,9/19/2021,9:59:50
9/5/2021,19:27:10,88.47210257,49.98893791,988.8380914,98.90578238,35.48763253,989.3418062,-92.11159733,41.86706083,258.1,9/19/2021,9:59:59
9/5/2021,19:27:19,88.52799742,49.82521192,988.8343063,98.40423609,34.57494632,989.3885324,-92.111591,41.86706467,257.5,9/19/2021,10:00:08
9/5/2021,19:27:28,88.58389228,50.14259186,988.8841312,98.98008566,37.13032128,989.2422044,-92.111584,41.86706933,256.4,9/19/2021,10:00:17
9/5/2021,19:27:38,88.6584188,50.56578585,988.8165212,99.07296481,34.27988285,989.2705568,-92.11158483,41.867062,256,9/19/2021,10:00:27
9/5/2021,19:27:47,88.7143137,50.6837211,988.8395313,99.14726817,35.08932216,989.309913,-92.111583,41.86707283,256.3,9/19/2021,10:00:36
9/5/2021,19:27:56,88.76089281,50.7956996,988.8810478,99.50020959,36.56241954,989.3508407,-92.1115635,41.867089,254.1,9/19/2021,10:00:45
9/5/2021,19:28:05,88.82610358,50.94309629,988.8855464,99.63024083,35.64293054,989.3292932,-92.11157467,41.86708933,253.5,9/19/2021,10:00:54
9/5/2021,19:28:14,88.86336688,50.96110984,988.8651317,99.83457584,33.19007291,989.263591,-92.11158983,41.867068,254.7,9/19/2021,10:01:03
9/5/2021,19:28:23,88.91926186,51.00280279,988.9149486,100.0946389,32.02049282,989.2481475,-92.11158633,41.86704383,257,9/19/2021,10:01:12
9/5/2021,19:28:32,88.96584102,51.09721108,988.8223834,100.5590384,31.30407503,989.333653,-92.11157933,41.8670435,258.2,9/19/2021,10:01:21
9/5/2021,19:28:41,89.0124202,51.09773194,988.7834421,101.0234391,35.49762801,989.3075775,-92.11158133,41.86704117,259.2,9/19/2021,10:01:30
9/5/2021,19:28:50,89.0869469,51.18659963,988.7962164,101.1720476,34.26288879,989.3303586,-92.11157833,41.86704433,258.5,9/19/2021,10:01:39
9/5/2021,19:28:59,89.09626274,50.89911232,988.8045176,101.3206563,34.50798249,989.2974171,-92.11159633,41.86705333,257.9,9/19/2021,10:01:48
9/5/2021,19:29:08,89.14284196,50.66482035,988.8460237,100.9491349,33.39298002,989.2683372,-92.11159817,41.86706033,259.1,9/19/2021,10:01:57
9/5/2021,19:29:18,89.17078949,50.52422442,988.8172862,101.2277758,32.45047698,989.2414283,-92.11159117,41.86703933,261.5,9/19/2021,10:02:07
9/5/2021,19:29:27,89.19873703,50.25444606,988.8421891,101.1906237,33.45023923,989.2914342,-92.11160017,41.867029,262,9/19/2021,10:02:16
9/5/2021,19:29:36,89.23600042,49.82029702,988.7681044,100.6983585,32.34918659,989.2646239,-92.11160367,41.86702733,262.1,9/19/2021,10:02:25
9/5/2021,19:29:45,89.26394797,49.94975862,988.7661824,100.3918544,32.41342191,989.238334,-92.11160283,41.86702867,260.8,9/19/2021,10:02:34
9/5/2021,19:29:54,89.30121137,49.80917634,988.7189118,100.1875187,31.6343014,989.2207482,-92.111592,41.86703867,257.8,9/19/2021,10:02:43
9/5/2021,19:30:03,89.34779064,49.63929546,988.814059,99.62095288,32.85622732,989.2374718,-92.11159117,41.86704817,256.7,9/19/2021,10:02:52
